Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.231872	0	0	0	LastDelay	0.231872	231872	1	8
0.231872	0	0	0	FullDelay	0.231872	231872	1	8
0.241872	0	0	1	LastDelay	0.231872	231872	1	8
0.241872	0	0	1	FullDelay	0.231872	231872	1	8
0.251872	0	0	2	LastDelay	0.231872	231872	1	8
0.251872	0	0	2	FullDelay	0.231872	231872	1	8
0.261872	0	0	3	LastDelay	0.231872	231872	1	8
0.261872	0	0	3	FullDelay	0.231872	231872	1	8
0.271872	0	0	4	LastDelay	0.231872	231872	1	8
0.271872	0	0	4	FullDelay	0.231872	231872	1	8
0.281872	0	0	5	LastDelay	0.231872	231872	1	8
0.281872	0	0	5	FullDelay	0.231872	231872	1	8
0.291872	0	0	6	LastDelay	0.231872	231872	1	8
0.291872	0	0	6	FullDelay	0.231872	231872	1	8
0.301872	0	0	7	LastDelay	0.231872	231872	1	8
0.301872	0	0	7	FullDelay	0.231872	231872	1	8
0.311872	0	0	8	LastDelay	0.231872	231872	1	8
0.311872	0	0	8	FullDelay	0.231872	231872	1	8
0.321872	0	0	9	LastDelay	0.231872	231872	1	8
0.321872	0	0	9	FullDelay	0.231872	231872	1	8
0.331872	0	0	10	LastDelay	0.231872	231872	1	8
0.331872	0	0	10	FullDelay	0.231872	231872	1	8
0.341872	0	0	11	LastDelay	0.231872	231872	1	8
0.341872	0	0	11	FullDelay	0.231872	231872	1	8
0.351872	0	0	12	LastDelay	0.231872	231872	1	8
0.351872	0	0	12	FullDelay	0.231872	231872	1	8
0.361872	0	0	13	LastDelay	0.231872	231872	1	8
0.361872	0	0	13	FullDelay	0.231872	231872	1	8
0.371872	0	0	14	LastDelay	0.231872	231872	1	8
0.371872	0	0	14	FullDelay	0.231872	231872	1	8
0.381872	0	0	15	LastDelay	0.231872	231872	1	8
0.381872	0	0	15	FullDelay	0.231872	231872	1	8
0.391872	0	0	16	LastDelay	0.231872	231872	1	8
0.391872	0	0	16	FullDelay	0.231872	231872	1	8
0.401872	0	0	17	LastDelay	0.231872	231872	1	8
0.401872	0	0	17	FullDelay	0.231872	231872	1	8
0.411872	0	0	18	LastDelay	0.231872	231872	1	8
0.411872	0	0	18	FullDelay	0.231872	231872	1	8
0.421872	0	0	19	LastDelay	0.231872	231872	1	8
0.421872	0	0	19	FullDelay	0.231872	231872	1	8
0.431872	0	0	20	LastDelay	0.231872	231872	1	8
0.431872	0	0	20	FullDelay	0.231872	231872	1	8
0.441872	0	0	21	LastDelay	0.231872	231872	1	8
0.441872	0	0	21	FullDelay	0.231872	231872	1	8
0.451872	0	0	22	LastDelay	0.231872	231872	1	8
0.451872	0	0	22	FullDelay	0.231872	231872	1	8
0.461872	0	0	23	LastDelay	0.231872	231872	1	8
0.461872	0	0	23	FullDelay	0.231872	231872	1	8
0.471872	0	0	24	LastDelay	0.231872	231872	1	8
0.471872	0	0	24	FullDelay	0.231872	231872	1	8
0.481872	0	0	25	LastDelay	0.231872	231872	1	8
0.481872	0	0	25	FullDelay	0.231872	231872	1	8
0.491872	0	0	26	LastDelay	0.231872	231872	1	8
0.491872	0	0	26	FullDelay	0.231872	231872	1	8
0.501872	0	0	27	LastDelay	0.231872	231872	1	8
0.501872	0	0	27	FullDelay	0.231872	231872	1	8
0.511872	0	0	28	LastDelay	0.231872	231872	1	8
0.511872	0	0	28	FullDelay	0.231872	231872	1	8
0.521872	0	0	29	LastDelay	0.231872	231872	1	8
0.521872	0	0	29	FullDelay	0.231872	231872	1	8
0.531872	0	0	30	LastDelay	0.231872	231872	1	8
0.531872	0	0	30	FullDelay	0.231872	231872	1	8
0.541872	0	0	31	LastDelay	0.231872	231872	1	8
0.541872	0	0	31	FullDelay	0.231872	231872	1	8
0.551872	0	0	32	LastDelay	0.231872	231872	1	8
0.551872	0	0	32	FullDelay	0.231872	231872	1	8
0.561872	0	0	33	LastDelay	0.231872	231872	1	8
0.561872	0	0	33	FullDelay	0.231872	231872	1	8
0.571872	0	0	34	LastDelay	0.231872	231872	1	8
0.571872	0	0	34	FullDelay	0.231872	231872	1	8
0.581872	0	0	35	LastDelay	0.231872	231872	1	8
0.581872	0	0	35	FullDelay	0.231872	231872	1	8
0.591872	0	0	36	LastDelay	0.231872	231872	1	8
0.591872	0	0	36	FullDelay	0.231872	231872	1	8
0.601872	0	0	37	LastDelay	0.231872	231872	1	8
0.601872	0	0	37	FullDelay	0.231872	231872	1	8
0.611872	0	0	38	LastDelay	0.231872	231872	1	8
0.611872	0	0	38	FullDelay	0.231872	231872	1	8
0.621872	0	0	39	LastDelay	0.231872	231872	1	8
0.621872	0	0	39	FullDelay	0.231872	231872	1	8
0.631872	0	0	40	LastDelay	0.231872	231872	1	8
0.631872	0	0	40	FullDelay	0.231872	231872	1	8
0.641872	0	0	41	LastDelay	0.231872	231872	1	8
0.641872	0	0	41	FullDelay	0.231872	231872	1	8
0.651872	0	0	42	LastDelay	0.231872	231872	1	8
0.651872	0	0	42	FullDelay	0.231872	231872	1	8
0.661872	0	0	43	LastDelay	0.231872	231872	1	8
0.661872	0	0	43	FullDelay	0.231872	231872	1	8
0.671872	0	0	44	LastDelay	0.231872	231872	1	8
0.671872	0	0	44	FullDelay	0.231872	231872	1	8
0.681872	0	0	45	LastDelay	0.231872	231872	1	8
0.681872	0	0	45	FullDelay	0.231872	231872	1	8
0.691872	0	0	46	LastDelay	0.231872	231872	1	8
0.691872	0	0	46	FullDelay	0.231872	231872	1	8
0.701872	0	0	47	LastDelay	0.231872	231872	1	8
0.701872	0	0	47	FullDelay	0.231872	231872	1	8
0.711872	0	0	48	LastDelay	0.231872	231872	1	8
0.711872	0	0	48	FullDelay	0.231872	231872	1	8
0.721872	0	0	49	LastDelay	0.231872	231872	1	8
0.721872	0	0	49	FullDelay	0.231872	231872	1	8
0.731872	0	0	50	LastDelay	0.231872	231872	1	8
0.731872	0	0	50	FullDelay	0.231872	231872	1	8
0.741872	0	0	51	LastDelay	0.231872	231872	1	8
0.741872	0	0	51	FullDelay	0.231872	231872	1	8
0.751872	0	0	52	LastDelay	0.231872	231872	1	8
0.751872	0	0	52	FullDelay	0.231872	231872	1	8
0.761872	0	0	53	LastDelay	0.231872	231872	1	8
0.761872	0	0	53	FullDelay	0.231872	231872	1	8
0.771872	0	0	54	LastDelay	0.231872	231872	1	8
0.771872	0	0	54	FullDelay	0.231872	231872	1	8
0.781872	0	0	55	LastDelay	0.231872	231872	1	8
0.781872	0	0	55	FullDelay	0.231872	231872	1	8
0.791872	0	0	56	LastDelay	0.231872	231872	1	8
0.791872	0	0	56	FullDelay	0.231872	231872	1	8
0.801872	0	0	57	LastDelay	0.231872	231872	1	8
0.801872	0	0	57	FullDelay	0.231872	231872	1	8
0.811872	0	0	58	LastDelay	0.231872	231872	1	8
0.811872	0	0	58	FullDelay	0.231872	231872	1	8
0.821872	0	0	59	LastDelay	0.231872	231872	1	8
0.821872	0	0	59	FullDelay	0.231872	231872	1	8
0.831872	0	0	60	LastDelay	0.231872	231872	1	8
0.831872	0	0	60	FullDelay	0.231872	231872	1	8
0.841872	0	0	61	LastDelay	0.231872	231872	1	8
0.841872	0	0	61	FullDelay	0.231872	231872	1	8
0.851872	0	0	62	LastDelay	0.231872	231872	1	8
0.851872	0	0	62	FullDelay	0.231872	231872	1	8
0.861872	0	0	63	LastDelay	0.231872	231872	1	8
0.861872	0	0	63	FullDelay	0.231872	231872	1	8
0.871872	0	0	64	LastDelay	0.231872	231872	1	8
0.871872	0	0	64	FullDelay	0.231872	231872	1	8
0.881872	0	0	65	LastDelay	0.231872	231872	1	8
0.881872	0	0	65	FullDelay	0.231872	231872	1	8
0.891872	0	0	66	LastDelay	0.231872	231872	1	8
0.891872	0	0	66	FullDelay	0.231872	231872	1	8
0.901872	0	0	67	LastDelay	0.231872	231872	1	8
0.901872	0	0	67	FullDelay	0.231872	231872	1	8
0.911872	0	0	68	LastDelay	0.231872	231872	1	8
0.911872	0	0	68	FullDelay	0.231872	231872	1	8
0.921872	0	0	69	LastDelay	0.231872	231872	1	8
0.921872	0	0	69	FullDelay	0.231872	231872	1	8
0.931872	0	0	70	LastDelay	0.231872	231872	1	8
0.931872	0	0	70	FullDelay	0.231872	231872	1	8
0.941872	0	0	71	LastDelay	0.231872	231872	1	8
0.941872	0	0	71	FullDelay	0.231872	231872	1	8
0.951872	0	0	72	LastDelay	0.231872	231872	1	8
0.951872	0	0	72	FullDelay	0.231872	231872	1	8
0.961872	0	0	73	LastDelay	0.231872	231872	1	8
0.961872	0	0	73	FullDelay	0.231872	231872	1	8
0.971872	0	0	74	LastDelay	0.231872	231872	1	8
0.971872	0	0	74	FullDelay	0.231872	231872	1	8
0.981872	0	0	75	LastDelay	0.231872	231872	1	8
0.981872	0	0	75	FullDelay	0.231872	231872	1	8
0.991872	0	0	76	LastDelay	0.231872	231872	1	8
0.991872	0	0	76	FullDelay	0.231872	231872	1	8
1.00187	0	0	77	LastDelay	0.231872	231872	1	8
1.00187	0	0	77	FullDelay	0.231872	231872	1	8
1.01187	0	0	78	LastDelay	0.231872	231872	1	8
1.01187	0	0	78	FullDelay	0.231872	231872	1	8
1.02187	0	0	79	LastDelay	0.231872	231872	1	8
1.02187	0	0	79	FullDelay	0.231872	231872	1	8
1.03187	0	0	80	LastDelay	0.231872	231872	1	8
1.03187	0	0	80	FullDelay	0.231872	231872	1	8
1.04187	0	0	81	LastDelay	0.231872	231872	1	8
1.04187	0	0	81	FullDelay	0.231872	231872	1	8
1.05187	0	0	82	LastDelay	0.231872	231872	1	8
1.05187	0	0	82	FullDelay	0.231872	231872	1	8
1.06187	0	0	83	LastDelay	0.231872	231872	1	8
1.06187	0	0	83	FullDelay	0.231872	231872	1	8
1.07187	0	0	84	LastDelay	0.231872	231872	1	8
1.07187	0	0	84	FullDelay	0.231872	231872	1	8
1.08187	0	0	85	LastDelay	0.231872	231872	1	8
1.08187	0	0	85	FullDelay	0.231872	231872	1	8
1.09187	0	0	86	LastDelay	0.231872	231872	1	8
1.09187	0	0	86	FullDelay	0.231872	231872	1	8
1.10187	0	0	87	LastDelay	0.231872	231872	1	8
1.10187	0	0	87	FullDelay	0.231872	231872	1	8
1.11187	0	0	88	LastDelay	0.231872	231872	1	8
1.11187	0	0	88	FullDelay	0.231872	231872	1	8
1.12187	0	0	89	LastDelay	0.231872	231872	1	8
1.12187	0	0	89	FullDelay	0.231872	231872	1	8
1.13187	0	0	90	LastDelay	0.231872	231872	1	8
1.13187	0	0	90	FullDelay	0.231872	231872	1	8
1.14187	0	0	91	LastDelay	0.231872	231872	1	8
1.14187	0	0	91	FullDelay	0.231872	231872	1	8
1.15187	0	0	92	LastDelay	0.231872	231872	1	8
1.15187	0	0	92	FullDelay	0.231872	231872	1	8
1.16187	0	0	93	LastDelay	0.231872	231872	1	8
1.16187	0	0	93	FullDelay	0.231872	231872	1	8
1.17187	0	0	94	LastDelay	0.231872	231872	1	8
1.17187	0	0	94	FullDelay	0.231872	231872	1	8
1.18187	0	0	95	LastDelay	0.231872	231872	1	8
1.18187	0	0	95	FullDelay	0.231872	231872	1	8
1.19187	0	0	96	LastDelay	0.231872	231872	1	8
1.19187	0	0	96	FullDelay	0.231872	231872	1	8
1.20187	0	0	97	LastDelay	0.231872	231872	1	8
1.20187	0	0	97	FullDelay	0.231872	231872	1	8
1.21187	0	0	98	LastDelay	0.231872	231872	1	8
1.21187	0	0	98	FullDelay	0.231872	231872	1	8
1.22187	0	0	99	LastDelay	0.231872	231872	1	8
1.22187	0	0	99	FullDelay	0.231872	231872	1	8
1.23187	0	0	100	LastDelay	0.231872	231872	1	8
1.23187	0	0	100	FullDelay	0.231872	231872	1	8
1.24187	0	0	101	LastDelay	0.231872	231872	1	8
1.24187	0	0	101	FullDelay	0.231872	231872	1	8
1.25187	0	0	102	LastDelay	0.231872	231872	1	8
1.25187	0	0	102	FullDelay	0.231872	231872	1	8
1.26187	0	0	103	LastDelay	0.231872	231872	1	8
1.26187	0	0	103	FullDelay	0.231872	231872	1	8
1.27187	0	0	104	LastDelay	0.231872	231872	1	8
1.27187	0	0	104	FullDelay	0.231872	231872	1	8
1.28187	0	0	105	LastDelay	0.231872	231872	1	8
1.28187	0	0	105	FullDelay	0.231872	231872	1	8
1.29187	0	0	106	LastDelay	0.231872	231872	1	8
1.29187	0	0	106	FullDelay	0.231872	231872	1	8
1.30187	0	0	107	LastDelay	0.231872	231872	1	8
1.30187	0	0	107	FullDelay	0.231872	231872	1	8
1.31187	0	0	108	LastDelay	0.231872	231872	1	8
1.31187	0	0	108	FullDelay	0.231872	231872	1	8
1.32187	0	0	109	LastDelay	0.231872	231872	1	8
1.32187	0	0	109	FullDelay	0.231872	231872	1	8
1.33187	0	0	110	LastDelay	0.231872	231872	1	8
1.33187	0	0	110	FullDelay	0.231872	231872	1	8
1.34187	0	0	111	LastDelay	0.231872	231872	1	8
1.34187	0	0	111	FullDelay	0.231872	231872	1	8
1.35187	0	0	112	LastDelay	0.231872	231872	1	8
1.35187	0	0	112	FullDelay	0.231872	231872	1	8
1.36187	0	0	113	LastDelay	0.231872	231872	1	8
1.36187	0	0	113	FullDelay	0.231872	231872	1	8
1.37187	0	0	114	LastDelay	0.231872	231872	1	8
1.37187	0	0	114	FullDelay	0.231872	231872	1	8
1.38187	0	0	115	LastDelay	0.231872	231872	1	8
1.38187	0	0	115	FullDelay	0.231872	231872	1	8
1.39187	0	0	116	LastDelay	0.231872	231872	1	8
1.39187	0	0	116	FullDelay	0.231872	231872	1	8
1.40187	0	0	117	LastDelay	0.231872	231872	1	8
1.40187	0	0	117	FullDelay	0.231872	231872	1	8
1.41187	0	0	118	LastDelay	0.231872	231872	1	8
1.41187	0	0	118	FullDelay	0.231872	231872	1	8
1.42187	0	0	119	LastDelay	0.231872	231872	1	8
1.42187	0	0	119	FullDelay	0.231872	231872	1	8
1.43187	0	0	120	LastDelay	0.231872	231872	1	8
1.43187	0	0	120	FullDelay	0.231872	231872	1	8
1.44187	0	0	121	LastDelay	0.231872	231872	1	8
1.44187	0	0	121	FullDelay	0.231872	231872	1	8
1.45187	0	0	122	LastDelay	0.231872	231872	1	8
1.45187	0	0	122	FullDelay	0.231872	231872	1	8
1.46187	0	0	123	LastDelay	0.231872	231872	1	8
1.46187	0	0	123	FullDelay	0.231872	231872	1	8
1.47187	0	0	124	LastDelay	0.231872	231872	1	8
1.47187	0	0	124	FullDelay	0.231872	231872	1	8
1.48187	0	0	125	LastDelay	0.231872	231872	1	8
1.48187	0	0	125	FullDelay	0.231872	231872	1	8
1.49187	0	0	126	LastDelay	0.231872	231872	1	8
1.49187	0	0	126	FullDelay	0.231872	231872	1	8
1.50187	0	0	127	LastDelay	0.231872	231872	1	8
1.50187	0	0	127	FullDelay	0.231872	231872	1	8
1.51187	0	0	128	LastDelay	0.231872	231872	1	8
1.51187	0	0	128	FullDelay	0.231872	231872	1	8
1.52187	0	0	129	LastDelay	0.231872	231872	1	8
1.52187	0	0	129	FullDelay	0.231872	231872	1	8
1.53187	0	0	130	LastDelay	0.231872	231872	1	8
1.53187	0	0	130	FullDelay	0.231872	231872	1	8
1.54187	0	0	131	LastDelay	0.231872	231872	1	8
1.54187	0	0	131	FullDelay	0.231872	231872	1	8
1.55187	0	0	132	LastDelay	0.231872	231872	1	8
1.55187	0	0	132	FullDelay	0.231872	231872	1	8
1.56187	0	0	133	LastDelay	0.231872	231872	1	8
1.56187	0	0	133	FullDelay	0.231872	231872	1	8
1.57187	0	0	134	LastDelay	0.231872	231872	1	8
1.57187	0	0	134	FullDelay	0.231872	231872	1	8
1.58187	0	0	135	LastDelay	0.231872	231872	1	8
1.58187	0	0	135	FullDelay	0.231872	231872	1	8
1.59187	0	0	136	LastDelay	0.231872	231872	1	8
1.59187	0	0	136	FullDelay	0.231872	231872	1	8
1.60187	0	0	137	LastDelay	0.231872	231872	1	8
1.60187	0	0	137	FullDelay	0.231872	231872	1	8
1.61187	0	0	138	LastDelay	0.231872	231872	1	8
1.61187	0	0	138	FullDelay	0.231872	231872	1	8
1.62187	0	0	139	LastDelay	0.231872	231872	1	8
1.62187	0	0	139	FullDelay	0.231872	231872	1	8
1.63187	0	0	140	LastDelay	0.231872	231872	1	8
1.63187	0	0	140	FullDelay	0.231872	231872	1	8
1.64187	0	0	141	LastDelay	0.231872	231872	1	8
1.64187	0	0	141	FullDelay	0.231872	231872	1	8
1.65187	0	0	142	LastDelay	0.231872	231872	1	8
1.65187	0	0	142	FullDelay	0.231872	231872	1	8
1.66187	0	0	143	LastDelay	0.231872	231872	1	8
1.66187	0	0	143	FullDelay	0.231872	231872	1	8
1.67187	0	0	144	LastDelay	0.231872	231872	1	8
1.67187	0	0	144	FullDelay	0.231872	231872	1	8
1.68187	0	0	145	LastDelay	0.231872	231872	1	8
1.68187	0	0	145	FullDelay	0.231872	231872	1	8
1.69187	0	0	146	LastDelay	0.231872	231872	1	8
1.69187	0	0	146	FullDelay	0.231872	231872	1	8
1.70187	0	0	147	LastDelay	0.231872	231872	1	8
1.70187	0	0	147	FullDelay	0.231872	231872	1	8
1.71187	0	0	148	LastDelay	0.231872	231872	1	8
1.71187	0	0	148	FullDelay	0.231872	231872	1	8
1.72187	0	0	149	LastDelay	0.231872	231872	1	8
1.72187	0	0	149	FullDelay	0.231872	231872	1	8
1.73187	0	0	150	LastDelay	0.231872	231872	1	8
1.73187	0	0	150	FullDelay	0.231872	231872	1	8
1.74187	0	0	151	LastDelay	0.231872	231872	1	8
1.74187	0	0	151	FullDelay	0.231872	231872	1	8
1.75187	0	0	152	LastDelay	0.231872	231872	1	8
1.75187	0	0	152	FullDelay	0.231872	231872	1	8
1.76187	0	0	153	LastDelay	0.231872	231872	1	8
1.76187	0	0	153	FullDelay	0.231872	231872	1	8
1.77187	0	0	154	LastDelay	0.231872	231872	1	8
1.77187	0	0	154	FullDelay	0.231872	231872	1	8
1.78187	0	0	155	LastDelay	0.231872	231872	1	8
1.78187	0	0	155	FullDelay	0.231872	231872	1	8
1.79187	0	0	156	LastDelay	0.231872	231872	1	8
1.79187	0	0	156	FullDelay	0.231872	231872	1	8
1.80187	0	0	157	LastDelay	0.231872	231872	1	8
1.80187	0	0	157	FullDelay	0.231872	231872	1	8
1.81187	0	0	158	LastDelay	0.231872	231872	1	8
1.81187	0	0	158	FullDelay	0.231872	231872	1	8
1.82187	0	0	159	LastDelay	0.231872	231872	1	8
1.82187	0	0	159	FullDelay	0.231872	231872	1	8
1.83187	0	0	160	LastDelay	0.231872	231872	1	8
1.83187	0	0	160	FullDelay	0.231872	231872	1	8
1.84187	0	0	161	LastDelay	0.231872	231872	1	8
1.84187	0	0	161	FullDelay	0.231872	231872	1	8
1.85187	0	0	162	LastDelay	0.231872	231872	1	8
1.85187	0	0	162	FullDelay	0.231872	231872	1	8
1.86187	0	0	163	LastDelay	0.231872	231872	1	8
1.86187	0	0	163	FullDelay	0.231872	231872	1	8
1.87187	0	0	164	LastDelay	0.231872	231872	1	8
1.87187	0	0	164	FullDelay	0.231872	231872	1	8
1.88187	0	0	165	LastDelay	0.231872	231872	1	8
1.88187	0	0	165	FullDelay	0.231872	231872	1	8
1.89187	0	0	166	LastDelay	0.231872	231872	1	8
1.89187	0	0	166	FullDelay	0.231872	231872	1	8
1.90187	0	0	167	LastDelay	0.231872	231872	1	8
1.90187	0	0	167	FullDelay	0.231872	231872	1	8
1.91187	0	0	168	LastDelay	0.231872	231872	1	8
1.91187	0	0	168	FullDelay	0.231872	231872	1	8
1.92187	0	0	169	LastDelay	0.231872	231872	1	8
1.92187	0	0	169	FullDelay	0.231872	231872	1	8
1.93187	0	0	170	LastDelay	0.231872	231872	1	8
1.93187	0	0	170	FullDelay	0.231872	231872	1	8
1.94187	0	0	171	LastDelay	0.231872	231872	1	8
1.94187	0	0	171	FullDelay	0.231872	231872	1	8
1.95187	0	0	172	LastDelay	0.231872	231872	1	8
1.95187	0	0	172	FullDelay	0.231872	231872	1	8
1.96187	0	0	173	LastDelay	0.231872	231872	1	8
1.96187	0	0	173	FullDelay	0.231872	231872	1	8
1.97187	0	0	174	LastDelay	0.231872	231872	1	8
1.97187	0	0	174	FullDelay	0.231872	231872	1	8
1.98187	0	0	175	LastDelay	0.231872	231872	1	8
1.98187	0	0	175	FullDelay	0.231872	231872	1	8
1.99187	0	0	176	LastDelay	0.231872	231872	1	8
1.99187	0	0	176	FullDelay	0.231872	231872	1	8
2.00187	0	0	177	LastDelay	0.231872	231872	1	8
2.00187	0	0	177	FullDelay	0.231872	231872	1	8
2.01187	0	0	178	LastDelay	0.231872	231872	1	8
2.01187	0	0	178	FullDelay	0.231872	231872	1	8
2.02187	0	0	179	LastDelay	0.231872	231872	1	8
2.02187	0	0	179	FullDelay	0.231872	231872	1	8
2.03187	0	0	180	LastDelay	0.231872	231872	1	8
2.03187	0	0	180	FullDelay	0.231872	231872	1	8
2.04187	0	0	181	LastDelay	0.231872	231872	1	8
2.04187	0	0	181	FullDelay	0.231872	231872	1	8
2.05187	0	0	182	LastDelay	0.231872	231872	1	8
2.05187	0	0	182	FullDelay	0.231872	231872	1	8
2.06187	0	0	183	LastDelay	0.231872	231872	1	8
2.06187	0	0	183	FullDelay	0.231872	231872	1	8
2.07187	0	0	184	LastDelay	0.231872	231872	1	8
2.07187	0	0	184	FullDelay	0.231872	231872	1	8
2.08187	0	0	185	LastDelay	0.231872	231872	1	8
2.08187	0	0	185	FullDelay	0.231872	231872	1	8
2.09187	0	0	186	LastDelay	0.231872	231872	1	8
2.09187	0	0	186	FullDelay	0.231872	231872	1	8
2.10187	0	0	187	LastDelay	0.231872	231872	1	8
2.10187	0	0	187	FullDelay	0.231872	231872	1	8
2.11187	0	0	188	LastDelay	0.231872	231872	1	8
2.11187	0	0	188	FullDelay	0.231872	231872	1	8
2.12187	0	0	189	LastDelay	0.231872	231872	1	8
2.12187	0	0	189	FullDelay	0.231872	231872	1	8
2.13187	0	0	190	LastDelay	0.231872	231872	1	8
2.13187	0	0	190	FullDelay	0.231872	231872	1	8
2.14187	0	0	191	LastDelay	0.231872	231872	1	8
2.14187	0	0	191	FullDelay	0.231872	231872	1	8
2.15187	0	0	192	LastDelay	0.231872	231872	1	8
2.15187	0	0	192	FullDelay	0.231872	231872	1	8
2.16187	0	0	193	LastDelay	0.231872	231872	1	8
2.16187	0	0	193	FullDelay	0.231872	231872	1	8
2.17187	0	0	194	LastDelay	0.231872	231872	1	8
2.17187	0	0	194	FullDelay	0.231872	231872	1	8
2.18187	0	0	195	LastDelay	0.231872	231872	1	8
2.18187	0	0	195	FullDelay	0.231872	231872	1	8
2.19187	0	0	196	LastDelay	0.231872	231872	1	8
2.19187	0	0	196	FullDelay	0.231872	231872	1	8
2.20187	0	0	197	LastDelay	0.231872	231872	1	8
2.20187	0	0	197	FullDelay	0.231872	231872	1	8
2.21187	0	0	198	LastDelay	0.231872	231872	1	8
2.21187	0	0	198	FullDelay	0.231872	231872	1	8
2.22187	0	0	199	LastDelay	0.231872	231872	1	8
2.22187	0	0	199	FullDelay	0.231872	231872	1	8
2.23187	0	0	200	LastDelay	0.231872	231872	1	8
2.23187	0	0	200	FullDelay	0.231872	231872	1	8
2.24187	0	0	201	LastDelay	0.231872	231872	1	8
2.24187	0	0	201	FullDelay	0.231872	231872	1	8
2.25187	0	0	202	LastDelay	0.231872	231872	1	8
2.25187	0	0	202	FullDelay	0.231872	231872	1	8
2.26187	0	0	203	LastDelay	0.231872	231872	1	8
2.26187	0	0	203	FullDelay	0.231872	231872	1	8
2.27187	0	0	204	LastDelay	0.231872	231872	1	8
2.27187	0	0	204	FullDelay	0.231872	231872	1	8
2.28187	0	0	205	LastDelay	0.231872	231872	1	8
2.28187	0	0	205	FullDelay	0.231872	231872	1	8
2.29187	0	0	206	LastDelay	0.231872	231872	1	8
2.29187	0	0	206	FullDelay	0.231872	231872	1	8
2.30187	0	0	207	LastDelay	0.231872	231872	1	8
2.30187	0	0	207	FullDelay	0.231872	231872	1	8
2.31187	0	0	208	LastDelay	0.231872	231872	1	8
2.31187	0	0	208	FullDelay	0.231872	231872	1	8
2.32187	0	0	209	LastDelay	0.231872	231872	1	8
2.32187	0	0	209	FullDelay	0.231872	231872	1	8
2.33187	0	0	210	LastDelay	0.231872	231872	1	8
2.33187	0	0	210	FullDelay	0.231872	231872	1	8
2.34187	0	0	211	LastDelay	0.231872	231872	1	8
2.34187	0	0	211	FullDelay	0.231872	231872	1	8
2.35187	0	0	212	LastDelay	0.231872	231872	1	8
2.35187	0	0	212	FullDelay	0.231872	231872	1	8
2.36187	0	0	213	LastDelay	0.231872	231872	1	8
2.36187	0	0	213	FullDelay	0.231872	231872	1	8
2.37187	0	0	214	LastDelay	0.231872	231872	1	8
2.37187	0	0	214	FullDelay	0.231872	231872	1	8
2.38187	0	0	215	LastDelay	0.231872	231872	1	8
2.38187	0	0	215	FullDelay	0.231872	231872	1	8
2.39187	0	0	216	LastDelay	0.231872	231872	1	8
2.39187	0	0	216	FullDelay	0.231872	231872	1	8
2.40187	0	0	217	LastDelay	0.231872	231872	1	8
2.40187	0	0	217	FullDelay	0.231872	231872	1	8
2.41187	0	0	218	LastDelay	0.231872	231872	1	8
2.41187	0	0	218	FullDelay	0.231872	231872	1	8
2.42187	0	0	219	LastDelay	0.231872	231872	1	8
2.42187	0	0	219	FullDelay	0.231872	231872	1	8
2.43187	0	0	220	LastDelay	0.231872	231872	1	8
2.43187	0	0	220	FullDelay	0.231872	231872	1	8
2.44187	0	0	221	LastDelay	0.231872	231872	1	8
2.44187	0	0	221	FullDelay	0.231872	231872	1	8
2.45187	0	0	222	LastDelay	0.231872	231872	1	8
2.45187	0	0	222	FullDelay	0.231872	231872	1	8
2.46187	0	0	223	LastDelay	0.231872	231872	1	8
2.46187	0	0	223	FullDelay	0.231872	231872	1	8
2.47187	0	0	224	LastDelay	0.231872	231872	1	8
2.47187	0	0	224	FullDelay	0.231872	231872	1	8
2.48187	0	0	225	LastDelay	0.231872	231872	1	8
2.48187	0	0	225	FullDelay	0.231872	231872	1	8
2.49187	0	0	226	LastDelay	0.231872	231872	1	8
2.49187	0	0	226	FullDelay	0.231872	231872	1	8
2.50187	0	0	227	LastDelay	0.231872	231872	1	8
2.50187	0	0	227	FullDelay	0.231872	231872	1	8
2.51187	0	0	228	LastDelay	0.231872	231872	1	8
2.51187	0	0	228	FullDelay	0.231872	231872	1	8
2.52187	0	0	229	LastDelay	0.231872	231872	1	8
2.52187	0	0	229	FullDelay	0.231872	231872	1	8
2.53187	0	0	230	LastDelay	0.231872	231872	1	8
2.53187	0	0	230	FullDelay	0.231872	231872	1	8
2.54187	0	0	231	LastDelay	0.231872	231872	1	8
2.54187	0	0	231	FullDelay	0.231872	231872	1	8
2.55187	0	0	232	LastDelay	0.231872	231872	1	8
2.55187	0	0	232	FullDelay	0.231872	231872	1	8
2.56187	0	0	233	LastDelay	0.231872	231872	1	8
2.56187	0	0	233	FullDelay	0.231872	231872	1	8
2.57187	0	0	234	LastDelay	0.231872	231872	1	8
2.57187	0	0	234	FullDelay	0.231872	231872	1	8
2.58187	0	0	235	LastDelay	0.231872	231872	1	8
2.58187	0	0	235	FullDelay	0.231872	231872	1	8
2.59187	0	0	236	LastDelay	0.231872	231872	1	8
2.59187	0	0	236	FullDelay	0.231872	231872	1	8
2.60187	0	0	237	LastDelay	0.231872	231872	1	8
2.60187	0	0	237	FullDelay	0.231872	231872	1	8
2.61187	0	0	238	LastDelay	0.231872	231872	1	8
2.61187	0	0	238	FullDelay	0.231872	231872	1	8
2.62187	0	0	239	LastDelay	0.231872	231872	1	8
2.62187	0	0	239	FullDelay	0.231872	231872	1	8
2.63187	0	0	240	LastDelay	0.231872	231872	1	8
